Model,Best Parameters,Accuracy,Specificity,Precision,Recall,F1,Precision_weighted,Recall_weighted,F1_weighted,Balanced_Accuracy,ROC_AUC,PR_AUC,Confusion Matrix
RandomForest,"{""max_depth"": null, ""n_estimators"": 200}",0.9748365902394419,0.993058138963564,0.7115777194517352,0.4723190089043748,0.5677719604421175,0.9716655664362835,0.9748365902394419,0.97237013428075,0.7326885739339694,0.8982832915296444,0.5866346615621627,"[[141480, 989], [2726, 2440]]"
RandomForest,"{""max_depth"": null, ""n_estimators"": 1000}",0.9748907779320621,0.9931072724592719,0.7131171486999708,0.4725125822686798,0.5684014437070671,0.971726884249487,0.9748907779320621,0.9724193518188765,0.7328099273639759,0.9020400032579575,0.589957954104693,"[[141487, 982], [2725, 2441]]"
RandomForest,"{""criterion"": ""gini"", ""max_depth"": null, ""max_leaf_nodes"": null, ""n_estimators"": 1000}",0.9748907779320621,0.9931072724592719,0.7131171486999708,0.4725125822686798,0.5684014437070671,0.971726884249487,0.9748907779320621,0.9724193518188765,0.7328099273639759,0.9020400032579575,0.589957954104693,"[[141487, 982], [2725, 2441]]"
RandomForest,"{""bootstrap"": false, ""criterion"": ""gini"", ""max_depth"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_split"": 5, ""n_estimators"": 1000}",0.9747824025468216,0.9934722641416729,0.7184377838328792,0.45934959349593496,0.5603967410556145,0.9714735727331693,0.9747824025468216,0.972090638963856,0.7264109288188039,0.899800881624099,0.5777217499163143,"[[141539, 930], [2793, 2373]]"
